3055387,C by Bloomingdale's,Metallic Wrap - 100% Exclusive,"Sale $100.80
 (40% off)",[''],"29""W x 72""L ",Cashmere/polyester,https://www.bloomingdales.com/shop/product/?ID=3055387,Jewelry & Accessories
3421374,Echo,Everyday Wrap,$59.00,[''],"27""W x 76""L",54% polyester/20% nylon/20% acrylic/6% wool,https://www.bloomingdales.com/shop/product/?ID=3421374,Jewelry & Accessories
3421374,Echo,Everyday Wrap,$59.00,[''],"27""W x 76""L",54% polyester/20% nylon/20% acrylic/6% wool,https://www.bloomingdales.com/shop/product/?ID=3421374,Jewelry & Accessories
3162256,Kenzo,Eye Print Scarf,"Sale $159.00
 (40% off)",Made in Italy,"55""W x 55""L",85% modal/15% silk,https://www.bloomingdales.com/shop/product/?ID=3162256,Jewelry & Accessories
3162256,Kenzo,Eye Print Scarf,"Sale $159.00
 (40% off)",Made in Italy,"55""W x 55""L",85% modal/15% silk,https://www.bloomingdales.com/shop/product/?ID=3162256,Jewelry & Accessories
3330941,Max Mara,Logo Silk Scarf,"Sale $322.00
 (30% off)",Made in Italy,"27""W x 70""L ",100% silk,https://www.bloomingdales.com/shop/product/?ID=3330941,Jewelry & Accessories
3330941,Max Mara,Logo Silk Scarf,"Sale $322.00
 (30% off)",Made in Italy,"27""W x 70""L ",100% silk,https://www.bloomingdales.com/shop/product/?ID=3330941,Jewelry & Accessories
3429551,Eileen Fisher,Ombré Scarf,"Sale $54.60
 (30% off)",Made in India,,100% organic cotton,https://www.bloomingdales.com/shop/product/?ID=3429551,Women
3429551,Eileen Fisher,Ombré Scarf,"Sale $54.60
 (30% off)",Made in India,,100% organic cotton,https://www.bloomingdales.com/shop/product/?ID=3429551,Women
3215884,Emporio Armani,Mini Pleated Scarf,"Now $197.50
 (50% off)",Made in Italy,"41""W x 65""L ",100% polyester,https://www.bloomingdales.com/shop/product/?ID=3215884,Women
3215884,Emporio Armani,Mini Pleated Scarf,"Now $197.50
 (50% off)",Made in Italy,"41""W x 65""L ",100% polyester,https://www.bloomingdales.com/shop/product/?ID=3215884,Women
3121657,Portolano,Fringed Cashmere Scarf - 100% Exclusive,"Now $144.72
 (49% off)",[''],"15""W x 70""L ",,https://www.bloomingdales.com/shop/product/?ID=3121657,Jewelry & Accessories
3121657,Portolano,Fringed Cashmere Scarf - 100% Exclusive,"Now $144.72
 (49% off)",[''],"15""W x 70""L ",,https://www.bloomingdales.com/shop/product/?ID=3121657,Jewelry & Accessories
3283744,Fraas,Border Floral Scarf,"Sale $40.80
 (40% off)",[''],"26""W x 71""L ",84% viscose/16% silk,https://www.bloomingdales.com/shop/product/?ID=3283744,Jewelry & Accessories
3283744,Fraas,Border Floral Scarf,"Sale $40.80
 (40% off)",[''],"26""W x 71""L ",84% viscose/16% silk,https://www.bloomingdales.com/shop/product/?ID=3283744,Jewelry & Accessories
3330940,Max Mara,Logo Silk Scarf,"Sale $203.00
 (30% off)",Made in Italy,"43""W x 43""L ",100% silk,https://www.bloomingdales.com/shop/product/?ID=3330940,Jewelry & Accessories
3330940,Max Mara,Logo Silk Scarf,"Sale $203.00
 (30% off)",Made in Italy,"43""W x 43""L ",100% silk,https://www.bloomingdales.com/shop/product/?ID=3330940,Jewelry & Accessories
3243065,Jane Carr,Paisley Silk Scarf,"Sale $171.00
 (25% off)",Made in Italy,"35.5""W x 35.5""L ",,https://www.bloomingdales.com/shop/product/?ID=3243065,Jewelry & Accessories
3243065,Jane Carr,Paisley Silk Scarf,"Sale $171.00
 (25% off)",Made in Italy,"35.5""W x 35.5""L ",,https://www.bloomingdales.com/shop/product/?ID=3243065,Jewelry & Accessories
3388860,Burberry,Vintage Check & Logo Silk Skinny Scarf,$180.00,Made in Italy,"3""W x 63""L ",100% silk,https://www.bloomingdales.com/shop/product/?ID=3388860,Jewelry & Accessories
3388860,Burberry,Vintage Check & Logo Silk Skinny Scarf,$180.00,Made in Italy,"3""W x 63""L ",100% silk,https://www.bloomingdales.com/shop/product/?ID=3388860,Jewelry & Accessories
3427577,Echo,Seasonless Scarf,"Sale $43.50
 (25% off)",[''],,Polyester/acrylic/nylon/wool,https://www.bloomingdales.com/shop/product/?ID=3427577,Jewelry & Accessories
3427577,Echo,Seasonless Scarf,"Sale $43.50
 (25% off)",[''],,Polyester/acrylic/nylon/wool,https://www.bloomingdales.com/shop/product/?ID=3427577,Jewelry & Accessories
3283743,Fraas,Watercolor Floral & Heart Scarf,"Sale $52.80
 (40% off)",Made in India,"28""W x 71""L ",100% cotton,https://www.bloomingdales.com/shop/product/?ID=3283743,Jewelry & Accessories
3283743,Fraas,Watercolor Floral & Heart Scarf,"Sale $52.80
 (40% off)",Made in India,"28""W x 71""L ",100% cotton,https://www.bloomingdales.com/shop/product/?ID=3283743,Jewelry & Accessories
3388849,Burberry,Check & Icon Stripe Gauze Scarf,$390.00,Made in Italy,"27.5""W x 86.5""L ",51% wool/49% silk,https://www.bloomingdales.com/shop/product/?ID=3388849,Jewelry & Accessories
